procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12  83736  21760 633076    0    0     0    56  387  210  0  7 92  1  0  0
 0  0     12  83736  21760 633080    0    0     0     0  393  203  1  9 90  0  0  0
 0  0     12  83736  21760 633080    0    0     0     0  450  210  0  9 91  0  0  0
 0  0     12  83732  21760 633080    0    0     0    12  445  230  0 11 89  0  0  0
 0  0     12  83732  21760 633080    0    0     0     0  438  215  0 10 90  0  0  0
 0  0     12  83732  21768 633084    0    0     0    28  398  204  1  9 90  0  0  0
 0  0     12  83732  21768 633084    0    0     0     0  475  218  0 12 88  0  0  0
 1  0     12  83732  21768 633084    0    0     0     0  429  205  0  9 91  0  0  0
 0  0     12  83732  21768 633088    0    0     0    12  507  219  0 16 84  0  0  0
 0  0     12  83732  21768 633088    0    0     0     4  395  178  1 10 89  0  0  0
 0  0     12  83508  21776 633088    0    0     0    28  678  243  0 17 83  0  0  0
 0  0     12  83508  21776 633092    0    0     0     0  578  202  1 15 84  0  0  0
 1  0     12  83280  21776 633092    0    0     0     0  556  220  0 20 80  0  0  0
 0  0     12  84708  21776 633092    0    0     0     8  497  224  1 12 87  0  0  0
 1  0     12  84708  21776 633092    0    0     0     0  442  207  0 10 90  0  0  0
 1  0     12  83596  21784 633088    0    0     0    32  727  248  1 25 74  0  0  0
 0  0     12  82700  21784 633096    0    0     0     0  642  238  0 18 82  0  0  0
 0  0     12  82700  21784 633096    0    0     0     0  364  171  0  8 92  0  0  0
 0  0     12  82700  21784 633096    0    0     0     8  415  183  1 10 89  0  0  0
 0  0     12  82700  21784 633104    0    0     0     0  515  220  0 13 87  0  0  0
 0  0     12  82448  21792 633096    0    0     0    28  413  208  0 10 90  0  0  0
 0  0     12  82448  21792 633108    0    0     0     8  322  172  0  8 92  0  0  0
 0  0     12  82448  21792 633108    0    0     0     0  379  180  1  7 92  0  0  0
 0  0     12  82448  21792 633112    0    0     0    12  386  186  0  9 91  0  0  0
 1  0     12  82448  21792 633112    0    0     0     0  377  196  0  7 93  0  0  0
 0  0     12  82448  21800 633104    0    0     0    32  433  204  0  9 91  0  0  0
 0  0     12  82448  21800 633116    0    0     0     0  331  176  0  8 92  0  0  0
 0  0     12  82448  21800 633116    0    0     0     4  472  227  1 11 88  0  0  0
 0  0     12  82448  21800 633116    0    0     0     8  431  209  0  9 91  0  0  0
 0  0     12  82448  21800 633116    0    0     0     0  364  180  0  8 92  0  0  0
 3  0     12  82448  21808 633120    0    0     0    28  503  218  1 10 89  0  0  0
 0  0     12  82208  21808 633120    0    0     0     0  497  237  0 13 87  0  0  0
 1  0     12  82208  21808 633120    0    0     0     0  340  178  0  5 95  0  0  0
 0  0     12  82208  21808 633120    0    0     0    16  411  200  1  8 91  0  0  0
 0  0     12  82208  21808 633124    0    0     0     0  452  206  0 10 90  0  0  0
 2  1     12  82208  21816 633116    0    0     0    32  320  172  0  5 95  0  0  0
 1  0     12  82208  21816 633124    0    0     0     0  420  210  0  8 92  0  0  0
 0  0     12  82208  21816 633128    0    0     0     0  462  246  1 11 88  0  0  0
 0  0     12  82208  21816 633128    0    0     0     8  438  260  0  9 91  0  0  0
 2  0     12  85020  21816 633128    0    0     0     4 1477  307  1 60 39  0  0  0
 0  0     12  82860  21816 633132    0    0     0     0 1382  286  0 53 47  0  0  0
 2  0     12  82372  21824 633132    0    0     0    28 1479  301  0 53 47  0  0  0
 0  0     12  86192  21824 633132    0    0     0     0  945  289  1 42 57  0  0  0
 0  0     12  82348  21824 633132    0    0     0     0  930  304  0 39 61  0  0  0
 0  0     12  80640  21824 633136    0    0     0     8 1100  354  1 51 48  0  0  0
 0  0     12  83272  21824 633136    0    0     0     4  976  323  0 37 63  0  0  0
 0  0     12  86148  21832 633136    0    0     0    32 1047  354  0 41 59  0  0  0
 2  0     12  79416  21832 633140    0    0     0     0  952  324  0 41 59  0  0  0
 1  0     12  86680  21832 633140    0    0     0     0 1001  348  1 41 58  0  0  0
 0  0     12  82300  21832 633140    0    0     0    12  977  338  0 39 61  0  0  0
 2  0     12  82368  21832 633140    0    0     0     0 1058  329  0 42 58  0  0  0
 2  0     12  82284  21840 633144    0    0     0    32  991  312  1 40 59  0  0  0
 1  0     12  85816  21840 633144    0    0     0     0  905  329  0 34 66  0  0  0
 0  0     12  82696  21840 633144    0    0     0     0  996  325  1 40 59  0  0  0
 1  0     12  82448  21840 633144    0    0     0     8  816  264  0 31 69  0  0  0
 1  0     12  80404  21840 633144    0    0     0     0  873  326  0 39 61  0  0  0
 0  0     12  81864  21848 633148    0    0     0    28  995  314  0 39 61  0  0  0
 0  0     12  84424  21848 633148    0    0     0     4  910  266  1 34 65  0  0  0
 1  0     12  82092  21848 633148    0    0     0     0  907  300  0 36 64  0  0  0
 1  0     12  82212  21848 633152    0    0     0    12  905  301  1 37 62  0  0  0
 0  0     12  82212  21848 633152    0    0     0     0  956  283  0 37 63  0  0  0
 1  0     12  82460  21856 633144    0    0     0    28  959  317  1 39 60  0  0  0
