procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 519668  14020 215188    0    0     0    40  752  221  0 44 56  0  0  0
 1  0      0 519216  14020 215200    0    0     0     0  843  237  1 52 47  0  0  0
 1  0      0 519028  14020 215200    0    0     0     0  732  210  0 43 57  0  0  0
 2  0      0 518452  14020 215200    0    0     0     0  717  160  0 41 59  0  0  0
 0  0      0 519860  14020 215200    0    0     0     4  367  172  0 17 83  0  0  0
 1  0      0 519180  14028 215192    0    0     0    36  914  229  0 54 46  0  0  0
 0  0      0 519876  14028 215204    0    0     0     0  924  305  0 56 44  0  0  0
 0  0      0 519844  14028 215204    0    0     0     0  631  156  1 34 64  0  0  0
 0  0      0 520128  14028 215204    0    0     0     0  494  144  0 25 75  0  0  0
 1  0      0 519872  14028 215204    0    0     0     0  766  186  0 44 56  0  0  0
 0  0      0 519832  14036 215208    0    0     0    36  590  162  0 31 69  0  0  0
