procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266732  13944 459868    0    0     0     0  424  124  0 21 79  0  0  0
 0  0   5936 266820  13944 459868    0    0     0     8  215  134  1  7 92  0  0  0
 0  0   5936 266812  13952 459868    0    0     0    32  363  170  1 16 83  0  0  0
 1  0   5936 266336  13952 459868    0    0     0     4  337  150  0 15 85  0  0  0
 0  0   5936 266336  13952 459868    0    0     0     0  348  138  0 16 84  0  0  0
 1  0   5936 266560  13952 459868    0    0     0    16  411  139  0 20 80  0  0  0
 0  0   5936 266812  13952 459872    0    0     0     0  466  137  0 24 76  0  0  0
 0  0   5936 266260  13960 459872    0    0     0    24  251  138  0 11 89  0  0  0
 1  0   5936 266324  13960 459872    0    0     0     0  346  139  0 15 85  0  0  0
 1  0   5936 266260  13960 459872    0    0     0     8  291  148  0 12 88  0  0  0
 0  0   5936 266796  13960 459872    0    0     0     0  542  141  1 29 70  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 266712  13960 459872    0    0     0     0  348  131  0 17 83  0  0  0
 0  0   5936 266700  13968 459872    0    0     0    28  398  150  0 20 80  0  0  0
 0  0   5936 266792  13968 459872    0    0     0     4  360  151  0 15 85  0  0  0
 0  0   5936 266700  13968 459872    0    0     0     4  241  126  0  9 91  0  0  0
 1  0   5936 265868  13968 459872    0    0     0     0  257  138  0 12 88  0  0  0
 0  0   5936 266316  13968 459872    0    0     0     0  297  131  0 14 86  0  0  0
 0  0   5936 266780  13976 459872    0    0     0    16  346  142  0 17 83  0  0  0
 0  0   5936 266780  13976 459876    0    0     0     0  306  154  0 14 86  0  0  0
 0  0   5936 266304  13976 459876    0    0     0     4  269  145  1 11 88  0  0  0
 0  0   5936 266244  13976 459876    0    0     0     8  247  129  0 11 89  0  0  0
 0  0   5936 266052  13976 459876    0    0     0     0  274  167  0 12 88  0  0  0
 0  0   5936 266680  13984 459876    0    0     0    28  339  128  0 17 83  0  0  0
 1  0   5936 266520  13984 459876    0    0     0     0  319  135  1 14 85  0  0  0
 0  0   5936 266680  13984 459876    0    0     0     0  419  151  0 21 79  0  0  0
 0  0   5936 266964  13984 459876    0    0     0     8  340  124  0 18 82  0  0  0
 0  0   5936 266772  13984 459876    0    0     0     0  389  151  0 17 83  0  0  0
 2  0   5936 266520  13992 459868    0    0     0    16  342  143  0 16 84  0  0  0
 0  0   5936 266288  13992 459876    0    0     0     0  379  132  0 18 82  0  0  0
 1  0   5936 266516  13992 459876    0    0     0     0  269  143  0 10 90  0  0  0
 0  0   5936 265364  13992 459880    0    0     0     0  383  124  0 18 82  0  0  0
 2  0   5936 266028  13992 459880    0    0     0    12  374  152  1 17 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 266668  13992 459880    0    0     0     0  391  160  0 18 82  0  0  0
 1  0   5936 266280  14000 459880    0    0     0    28  429  144  0 22 78  0  0  0
 0  0   5936 266660  14000 459880    0    0     0     0  298  123  0 13 87  0  0  0
 0  0   5936 266212  14000 459880    0    0     0     0  197  139  1  6 93  0  0  0
 0  0   5936 266752  14000 459880    0    0     0     0  253  133  0 11 89  0  0  0
 0  0   5936 266276  14000 459880    0    0     0    24  258  146  0  9 91  0  0  0
 0  0   5936 265960  14008 459880    0    0     0    16  254  128  0 10 90  0  0  0
 1  0   5936 266076  14008 459880    0    0     0     0  375  143  0 18 82  0  0  0
 0  0   5936 266744  14008 459880    0    0     0     0  281  142  0 11 89  0  0  0
 1  0   5936 266200  14008 459884    0    0     0     0  286  135  0 13 87  0  0  0
